OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
23017,2020,NonResidential,,FIFTH AVENUE MEDICAL CENTER,10564 5TH AVE NE,98125.0,1.0,NORTH,47.70676,-122.32264,1988,3,1,28841,0,,65.0,44.6,45.4,97.5,97.9,1308020,1285706,0,834651,244622,4511,451055,28.4,1.0
23022,2020,Nonresidential COS,,NORTHGATE COMMUNITY CENTER & PARK,10510 5TH AVE NE,98125.0,5.0,NORTH,47.70541,-122.32232,2005,1,2,30498,0,,,57.4,59.9,105.8,108.3,1825506,1751957,0,792047,232136,9599,959910,55.2,1.8
23025,2020,Multifamily MR (5-9),,NORTHAVEN SENIOR LIVING,11045 8TH AVE NE,98125.0,5.0,SHARED: NORTH &amp; NORTHWEST,47.70978,-122.32156,1972,8,1,124904,0,,17.0,53.6,55.0,128.9,132.7,6867983,6688647,0,5182036,1518768,15066,1506612,107.6,0.9
23026,2020,Multifamily LR (1-4),,ROOSEVELT RIDGE (A-C),12002 ROOSEVELT WAY NE,98125.0,1.0,SHARED: NORTH &amp; NORTHWEST,47.71625,-122.31769,1989,4,3,44645,7057,,62.0,35.3,35.9,98.8,100.6,1350738,1326683,0,1326683,388828,0,0,7.1,0.2
23028,2020,Multifamily LR (1-4),,GUIRY/SCHILLISTAD CONDOMINIUM,2101 1ST AVE,98121.0,7.0,DOWNTOWN,47.61181,-122.34417,1901,3,1,44104,0,,,25.5,26.3,71.5,73.5,1134348,1103047,0,1103047,323284,0,0,5.9,0.1
23031,2020,Multifamily LR (1-4),,ALKI PLACE APTS,3000 60TH AVE SW,98116.0,1.0,SOUTHWEST,47.57749,-122.40901,1988,4,1,24711,0,,84.0,23.4,23.9,65.5,67.0,591596,577975,0,577975,169395,0,0,3.1,0.1
23040,2020,NonResidential,,HOLY FAMILY SCHOOL,9643 20TH AVE SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.51698,-122.35946,1924,2,1,42975,0,,95.0,30.0,32.6,42.9,46.2,698628,642501,0,138875,40702,5036,503627,27.5,0.6
23047,2020,Multifamily LR (1-4),,HALCON CONDOMINIUM,11556 GREENWOOD AVE N,98133.0,5.0,NORTHWEST,47.71391,-122.35512,1974,3,1,21552,0,,74.0,24.6,24.8,68.8,69.4,533934,529200,0,529201,155100,0,0,2.8,0.1
23049,2020,NonResidential,,FIRST STUDENT,7739 1ST AVE S,98108.0,1.0,DELRIDGE NEIGHBORHOODS,47.53366,-122.33733,1963,1,1,23260,0,,,66.6,69.4,126.1,129.0,1614003,1549301,0,746682,218840,8026,802619,46.6,2.0
23050,2020,Multifamily LR (1-4),,THE OVERLOOK AT WESTRIDGE,600 SW KENYON ST,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.53212,-122.34509,1988,3,1,298714,10992,,71.0,32.2,32.9,89.1,91.1,4814590,4712192,0,4616156,1352918,960,96034,29.6,0.1
23051,2020,NonResidential,,MACDONALD MILLER,7717 DETROIT AVE SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.53309,-122.33977,1988,2,1,30659,0,,95.0,49.6,50.6,113.5,114.7,2428340,2375936,0,1684545,493712,6914,691391,45.7,1.5
23064,2020,NonResidential,,EVERGREEN-WASHELLI,11111 AURORA AVE N,98133.0,5.0,NORTHWEST,47.70969,-122.34557,1970,1,5,23166,0,,,155.0,155.5,162.8,163.3,3602422,3591876,0,199,58,35917,3591677,190.8,8.2
23071,2020,Campus,,UW NORTHWEST HOSPITAL & MEDICAL CENTER - CAMPUS,1550 N 115TH ST,98133.0,1.0,NORTHWEST,47.71425,-122.33689,1966,1,8,668027,266833,,27.0,290.5,291.8,548.7,550.0,99656408,99207928,0,47541000,13933470,516669,51666912,2996.8,7.5
23074,2020,Multifamily LR (1-4),,AKI KUROSE VILLAGE,11500 STONE AVE N,98133.0,1.0,NORTHWEST,47.71249,-122.34188,1999,3,1,29810,0,,,56.0,56.3,156.8,157.6,2101754,2090272,0,2090272,612624,0,0,11.1,0.4
23075,2020,Multifamily LR (1-4),,HALLER LAKE CONDOMINIUM,13433 ROOSEVELT WAY N,98133.0,1.0,NORTHWEST,47.72659,-122.3306,1968,3,1,24163,0,,,24.6,24.8,68.8,69.5,599772,593924,0,593924,174069,0,0,3.2,0.1
23076,2020,NonResidential,,NORTH SEATTLE ALLIANCE CHURCH,2150 N 122ND ST,98133.0,5.0,NORTHWEST,47.71745,-122.33221,1965,2,1,44719,0,,26.0,44.0,44.7,76.9,77.8,1996938,1967333,0,784608,229956,11827,1182725,67.0,1.5
23078,2020,Multifamily LR (1-4),,Mary Ruth Manor,100 20TH AVE E,98112.0,3.0,SHARED: CENTRAL &amp; EAST,47.61866,-122.30572,1972,3,1,20368,0,,84.0,28.5,29.2,79.9,81.6,593821,581081,0,581081,170305,0,0,3.1,0.2
23080,2020,Multifamily LR (1-4),,PRINCE OF WALES APTS,1818 20TH AVE,98122.0,3.0,SHARED: CENTRAL &amp; EAST,47.61824,-122.30588,1927,3,1,22059,0,,71.0,69.8,73.3,97.3,100.9,1616097,1539616,0,302133,88550,12375,1237483,67.3,3.1
23098,2020,NonResidential,,HILLTOP RED APPLE MARKET,2701 BEACON AVE S,98144.0,2.0,GREATER DUWAMISH,47.57894,-122.31287,1965,1,1,21603,0,,49.0,211.1,210.1,468.6,465.8,4538695,4560619,0,3048528,893472,15121,1512091,96.5,4.5
23101,2020,Multifamily HR (10+),,HARBOR HOUSE ON QUEEN ANNE CONDOMINIUM,521 5TH AVE W,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.62393,-122.36362,1963,11,1,65538,0,,51.0,37.1,38.1,100.9,103.6,2499219,2430197,0,2321445,680377,1088,108752,18.1,0.3
23102,2020,Multifamily HR (10+),,HARBOUR HEIGHTS CONDOMINIUM,2621 2ND AVE,98121.0,7.0,DOWNTOWN,47.61612,-122.34973,1980,18,1,125258,0,,83.0,34.3,34.9,79.0,80.9,4246564,4165350,0,2988392,875848,11770,1176958,78.4,0.6
23103,2020,Multifamily LR (1-4),,HARBOR LANDING CONDOMINIUM,1333 HARBOR AVE SW,98116.0,1.0,SOUTHWEST,47.59098,-122.38256,2000,3,1,26148,0,,,38.2,38.8,88.2,88.7,1013245,999648,0,717615,210321,2820,282033,18.8,0.7
23104,2020,Multifamily LR (1-4),,HARBOR LIGHTS WEST CONDOMINIUM,4421 GREENWOOD AVE N,98103.0,6.0,LAKE UNION,47.66094,-122.35583,1988,4,1,24847,0,,69.0,28.7,29.3,80.3,81.9,726860,712668,0,712668,208871,0,0,3.8,0.2
23105,2020,Multifamily LR (1-4),,HARBOR CREST CONDOMINIUM,1639 HARBOR AVE SW,98126.0,1.0,SOUTHWEST,47.58869,-122.38083,1985,4,1,26827,0,,,30.5,31.5,85.5,88.2,703975,682282,0,682283,199966,0,0,3.6,0.1
23106,2020,Multifamily MR (5-9),,HARBOR PARK CONDOMINIUM,1727 HARBOR AVE SW,98126.0,1.0,SOUTHWEST,47.58729,-122.3792,1973,5,2,63414,6181,,20.0,55.1,57.1,115.8,119.2,2703461,2608893,0,1565891,458936,10430,1043002,63.7,1.1
23107,2020,Multifamily MR (5-9),,HARBOR PLACE CONDOMINIUM,3318 30TH AVE SW,98126.0,1.0,SOUTHWEST,47.57313,-122.37115,2000,6,1,68400,0,,76.0,52.1,53.1,111.9,113.3,1811256,1774968,0,1113692,326404,6613,661276,41.0,0.6
23108,2020,Multifamily LR (1-4),,HARBOR POINTE CONDOMINIUM,2611 EASTLAKE AVE E,98102.0,4.0,LAKE UNION,47.64384,-122.32588,1986,4,1,25440,7600,,87.0,29.9,30.7,83.6,85.9,650280,633111,0,633111,185554,0,0,3.4,0.2
23109,2020,Multifamily LR (1-4),,HARBOUR HOUSE AT LESCHI CONDOMINIUM,300 LAKESIDE AVE S,98144.0,3.0,CENTRAL,47.60001,-122.28562,1986,3,1,33331,0,,,27.5,28.0,76.9,78.3,777114,763501,0,763501,223769,0,0,4.1,0.1
23110,2020,Multifamily LR (1-4),,HARBOR WEST CONDOMINIUM,3717 BEACH DR SW,98116.0,1.0,SOUTHWEST,47.57054,-122.41178,1968,3,1,68815,0,,77.0,24.3,24.6,67.9,69.0,1696241,1668897,0,1668898,489126,0,0,8.9,0.1
23111,2020,Multifamily MR (5-9),,HARBOUR VISTA CONDOMINIUM,1019 HARBOR AVE SW,98116.0,1.0,SOUTHWEST,47.59431,-122.38462,1994,6,1,31027,0,,,33.3,34.2,79.0,81.2,1145775,1115004,0,844053,247378,2710,270951,18.9,0.6
23113,2020,Campus,,KAISER PERMANENTE CAPITOL HILL - Campus,201 16TH AVE E,98112.0,3.0,EAST,47.62014,-122.31228,1964,3,4,882282,208000,,,175.6,176.0,308.7,307.7,104215056,103979176,0,42046485,12323120,619327,61932700,3512.8,5.2
23115,2020,NonResidential,,"INTERMOUNTAIN SUPPLY, INC.",7901 1ST AVE S,98108.0,1.0,DELRIDGE NEIGHBORHOODS,47.53158,-122.33568,1979,1,1,42900,0,,58.0,8.8,8.8,24.6,24.6,378328,378328,0,378328,110882,0,0,2.0,0.0
23117,2020,Campus,,Joint Training Facilities CAMPUS combined with #23118,9401 MYERS WAY S,98108.0,1.0,DELRIDGE NEIGHBORHOODS,47.51885,-122.33421,2005,1,2,57952,0,,,71.8,74.4,133.7,136.5,3496796,3372311,0,1566586,459140,18057,1805725,104.2,1.8
23120,2020,NonResidential,,"WASTE MANAGEMENT MAINTENANCE SHED, BLDG A",8111 1ST AVE S,98108.0,1.0,DELRIDGE NEIGHBORHOODS,47.52956,-122.33592,1971,1,1,26232,0,,,103.0,108.2,152.8,158.9,2839612,2700912,0,669424,196197,20315,2031488,111.5,4.2
23125,2020,Multifamily MR (5-9),,ARROWHEAD GARDENS,9200 2ND AVE SW,98106.0,1.0,DELRIDGE NEIGHBORHOODS,47.52119,-122.33548,2010,6,1,435501,65567,,96.0,34.2,34.8,77.8,79.4,12884030,12640627,0,8861322,2597105,37793,3779307,247.8,0.7
23128,2020,Multifamily LR (1-4),,GREEN LAKE TERRACE CONDOMINIUM,7320 E GREEN LAKE DR N,98115.0,6.0,NORTHWEST,47.68114,-122.32616,1972,4,1,25472,3000,,,18.1,18.5,50.7,51.9,386251,377041,0,377041,110504,0,0,2.0,0.1
23130,2020,Multifamily LR (1-4),,GREEN LAKE VISTA CONDOMINIUM,7850 E GREEN LAKE DR N,98103.0,6.0,NORTHWEST,47.68572,-122.33639,1978,4,1,28918,0,,,25.2,25.6,68.1,69.1,740622,729521,0,686845,201303,427,42676,5.9,0.2
23132,2020,Multifamily LR (1-4),,GREENTREE CONDOMINIUM,7100 GREENWOOD AVE N,98103.0,6.0,NORTHWEST,47.6805,-122.35489,1990,4,1,43035,0,,80.0,30.4,30.7,85.1,86.1,877370,867548,0,867548,254264,0,0,4.6,0.1
23161,2020,NonResidential,,LESCHI CENTER,611 12TH AVE S,98144.0,2.0,DOWNTOWN,47.59721,-122.31838,1988,1,1,45145,0,,75.0,37.5,37.5,105.1,105.1,1694270,1694270,0,1694270,496562,0,0,9.0,0.2
23162,2020,Multifamily MR (5-9),,LESCHI HOUSE,1011 S WELLER ST,98104.0,2.0,DOWNTOWN,47.59718,-122.31895,1988,6,1,68669,0,,82.0,27.3,28.0,76.3,78.4,1921857,1871735,0,1871735,548574,0,0,10.0,0.1
23163,2020,NonResidential,,PEARL WARREN BUILDING,606 12TH AVE S,98144.0,1.0,DOWNTOWN,47.5973,-122.3166,1995,4,1,40227,16712,,88.0,44.8,45.7,86.5,87.1,2003629,1961589,0,989732,290074,9719,971857,56.9,2.4
23164,2020,NonResidential,,THE WELLER BUILDING,1225 S WELLER ST,98144.0,3.0,DOWNTOWN,47.59728,-122.31587,2001,5,1,70332,22095,,88.0,41.3,42.0,102.5,103.1,1863556,1834910,0,1499544,439491,3354,335367,25.8,0.5
23166,2020,Multifamily LR (1-4),,TAIYO CONDOMINIUM,1700 12TH AVE S,98144.0,2.0,GREATER DUWAMISH,47.58826,-122.31689,1992,3,1,24192,0,,,21.4,22.0,60.0,61.6,532032,518257,0,518257,151892,0,0,2.8,0.1
23167,2020,Multifamily MR (5-9),,TALISMAN CONDOMINIUM,1000 UNION ST,98101.0,7.0,EAST,47.61233,-122.32895,1965,5,1,44616,0,,85.0,32.4,33.6,90.6,94.0,1500985,1446724,0,1446724,424010,0,0,7.7,0.2
23170,2020,Multifamily LR (1-4),,THE COURT AT NORTHGATE,11300 3RD AVE NE,98125.0,1.0,SHARED: NORTH &amp; NORTHWEST,47.71103,-122.32479,1978,3,1,135955,0,,92.0,23.6,24.1,66.0,67.6,3280804,3207237,0,3206445,939755,8,792,17.1,0.1
23172,2020,Multifamily LR (1-4),,"TAVONA CONDOMINIUM, UNIT C - 3",3333 WALLINGFORD AVE N,98103.0,4.0,LAKE UNION,47.64778,-122.33668,2005,4,1,66013,0,,59.0,33.8,34.5,94.6,96.6,1674591,1640295,0,1640295,480743,0,0,8.7,0.1
23173,2020,Multifamily MR (5-9),,TAYLOR,1511 TAYLOR AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63283,-122.34616,1960,5,1,21822,0,,66.0,33.4,34.4,93.6,96.5,751760,729203,0,729203,213717,0,0,3.9,0.2
23174,2020,Multifamily LR (1-4),,TAYLOR ANNE CONDOMINIUM,1730 TAYLOR AVE N,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.63465,-122.34668,1969,5,1,27918,0,,69.0,32.4,33.2,82.0,84.0,929408,906608,0,766412,224622,1402,140196,11.5,0.4
23175,2020,Multifamily LR (1-4),,TAYLOR-LEE CONDOMINIUM,1246 TAYLOR AVE N,98109.0,1.0,MAGNOLIA / QUEEN ANNE,47.63115,-122.34591,1978,4,1,34590,0,,91.0,20.2,20.7,56.6,58.1,717320,699102,0,699102,204895,0,0,3.7,0.1
23177,2020,Multifamily LR (1-4),,TANGLETOWN CONDOMINIUM,2101 N 55TH ST,98103.0,1.0,SHARED: LAKE UNION &amp; NORTHWEST,47.66857,-122.33325,2000,3,1,37964,0,,17.0,34.1,34.1,95.4,95.4,1293099,1293099,0,1293099,378986,0,0,6.9,0.2
23181,2020,Multifamily LR (1-4),,TERRY TERRACE,403 TERRY AVE,98104.0,3.0,EAST,47.60466,-122.32272,1907,3,1,22402,0,,83.0,28.0,28.8,75.1,77.2,644406,627726,0,585105,171485,426,42621,5.4,0.2
23182,2020,Multifamily MR (5-9),,LANDES APARTMENTS,901 8TH AVE,98104.0,7.0,EAST,47.60728,-122.32808,2008,7,1,97490,27493,,96.0,39.5,40.3,80.8,81.9,2820310,2767541,0,1571325,460529,11962,1196216,71.9,1.0
23184,2020,Multifamily MR (5-9),,ZINDORF APTS,714 7TH AVE,98104.0,3.0,EAST,47.60601,-122.32756,1911,5,1,30985,0,,97.0,33.9,34.4,94.8,96.2,1094402,1078230,0,1078230,316011,0,0,5.7,0.2
23187,2020,Multifamily LR (1-4),,SEVENTH & JAMES,600 7TH AVE,98104.0,3.0,EAST,47.60502,-122.32705,1991,4,1,109874,38648,,66.0,50.0,51.3,107.4,109.5,3651023,3560528,0,2235695,655245,13248,1324833,82.2,1.2
23189,2020,Multifamily LR (1-4),,BROOKVIEW APTS,12549 28TH AVE NE,98125.0,5.0,NORTH,47.72077,-122.29833,1999,4,1,37692,9741,,78.0,29.6,30.1,82.8,84.3,722035,709350,0,709350,207899,0,0,3.8,0.1
23191,2020,Multifamily LR (1-4),,VILLAGER APARTMENTS,2700 NE 125TH ST,98125.0,5.0,NORTH,47.71951,-122.29863,1966,4,1,31744,1971,,82.0,22.8,23.3,63.8,65.2,739223,723659,0,723659,212092,0,0,3.8,0.1
23196,2020,Multifamily LR (1-4),,PARK HILL APTS,1305 E MADISON ST,98122.0,3.0,CENTRAL,47.61319,-122.31525,1907,3,1,35000,0,,75.0,26.0,26.8,72.8,74.9,936298,909853,0,909853,266663,0,0,4.8,0.1
23204,2020,SPS-District K-12,,MAPLE ELEMENTARY SCHOOL(SPS-DISTRICT),4925 CORSON AVE S,98108.0,2.0,GREATER DUWAMISH,47.55813,-122.3189,1971,1,1,50546,0,,84.0,33.9,35.8,60.3,62.9,2072454,1965571,0,816633,239341,11489,1148939,65.4,1.3
23212,2020,Multifamily LR (1-4),,LA CHARME,637 3RD AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62572,-122.36081,1930,4,1,36837,0,,,40.3,41.2,70.2,72.0,1516692,1486280,0,586198,171805,9001,900081,50.9,1.4
23213,2020,Multifamily LR (1-4),,MERCEDES APTS,617 3RD AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.6254,-122.36112,1930,4,1,39520,0,,63.0,64.4,67.4,89.5,92.6,2664964,2546202,0,492515,144348,20537,2053688,111.7,2.8
23215,2020,Multifamily LR (1-4),,LOLA APTS,326 W MERCER ST,98119.0,1.0,MAGNOLIA / QUEEN ANNE,47.62477,-122.36154,1929,4,1,41420,0,,,28.0,28.8,57.0,59.0,1190846,1157855,0,655209,192031,5026,502646,30.2,0.7
23216,2020,Multifamily LR (1-4),,CHELAN APTS,616 4TH AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.6252,-122.36176,1930,3,1,20798,0,,75.0,65.7,67.7,84.9,86.9,1407358,1367108,0,188242,55171,11789,1178865,63.6,3.1
23220,2020,Multifamily LR (1-4),,FRANCONIA APT,400 W MERCER ST,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62489,-122.36219,1930,4,1,32693,5658,,88.0,50.5,53.3,73.2,76.2,1442045,1366480,0,311370,91257,10551,1055110,57.7,2.1
23222,2020,Multifamily LR (1-4),,SAN JUAN APTS,4840 CALIFORNIA AVE SW,98116.0,1.0,SOUTHWEST,47.55801,-122.38651,1958,3,1,29811,6258,,78.0,30.5,31.3,85.4,87.7,737319,718344,0,718344,210535,0,0,3.8,0.2
23223,2020,Multifamily MR (5-9),,HUDSON SQUARE APTS,4852 CALIFORNIA AVE SW,98116.0,1.0,SOUTHWEST,47.55773,-122.38639,1989,5,1,22606,0,,,26.1,26.7,73.0,74.6,602526,589644,0,589644,172815,0,0,3.1,0.1
23226,2020,Multifamily LR (1-4),,FORTY SEVEN APTS,8356 16TH AVE NW,98117.0,6.0,BALLARD,47.69041,-122.37759,2001,3,1,23381,0,,,17.6,18.0,49.3,50.4,420863,412087,0,412087,120776,0,0,2.2,0.1
23228,2020,NonResidential,,SAFEWAY STORE # 1143,8332 15TH AVE NW,98117.0,6.0,BALLARD,47.6899,-122.37619,1994,1,1,45522,0,,57.0,142.4,142.4,398.8,398.8,6484420,6484420,0,6484421,1900475,0,0,34.5,0.8
23240,2020,Multifamily LR (1-4),,COYOTE RESTAURANT/APARTMENT,2770 ALKI AVE SW,98116.0,1.0,SOUTHWEST,47.57844,-122.41169,1990,4,1,27328,3508,,31.0,41.4,42.2,115.8,118.0,1151902,1130593,0,1130593,331358,0,0,6.0,0.3
23242,2020,Multifamily MR (5-9),,THE BLAKE APTS (Built Green 3 Star Certified),5020 CALIFORNIA AVE SW,98136.0,1.0,SOUTHWEST,47.5568,-122.38644,2014,7,1,72356,0,,98.0,35.3,35.9,80.7,81.9,2594865,2555553,0,1803709,528637,7518,751844,49.5,0.7
23251,2020,Multifamily LR (1-4),,SUNSET VISTA APTS,5451 CALIFORNIA AVE SW,98136.0,1.0,SOUTHWEST,47.55231,-122.38753,1969,3,1,24180,0,,73.0,22.7,23.1,63.4,64.7,558529,547888,0,547887,160577,0,0,2.9,0.1
23253,2020,Multifamily LR (1-4),,EXECUTIVE HOUSE,5631 CALIFORNIA AVE SW,98136.0,1.0,SOUTHWEST,47.55121,-122.38752,1980,4,1,23932,0,,,22.6,23.1,63.4,64.6,551903,541463,0,541463,158694,0,0,2.9,0.1
23259,2020,Campus,,PORT OF SEATTLE- TERMINAL 106 (CAMPUS),44 S NEVADA ST,98134.0,1.0,GREATER DUWAMISH,47.56596,-122.34001,1967,1,3,576750,0,,,6.8,6.8,17.6,17.7,4013164,3973398,0,3531652,1035068,0,0,18.8,0.0
23265,2020,Campus,,TERMINAL 102 PORT OF SEATTLE - CAMPUS,1021 SW KLICKITAT WAY,98134.0,1.0,GREATER DUWAMISH,47.57049,-122.34857,1989,2,3,139557,0,,,43.2,44.7,94.0,96.0,6242276,6032426,0,3879424,1136994,21530,2153003,135.0,1.0
23268,2020,NonResidential,,HARBOR MARINA BLDGS E & F,1131 SW KLICKITAT WAY,98134.0,1.0,GREATER DUWAMISH,47.56999,-122.34703,1997,2,1,60657,20000,,79.0,46.3,46.3,127.9,127.9,1880849,1880849,0,1842460,539994,384,38390,11.8,0.3
23271,2020,Campus,,PORT OF SEATTLE- TERMINAL 18 (CAMPUS),2900 11TH AVE SW,98134.0,1.0,GREATER DUWAMISH,47.57694,-122.34843,2001,3,2,51000,0,,,492.9,494.3,1346.9,1348.3,66089388,65905920,0,63360226,18569820,25457,2545676,472.1,9.3
23277,2020,NonResidential,,HARDWARE SPECIALTY CO,3419 11TH AVE SW,98134.0,1.0,GREATER DUWAMISH,47.57279,-122.35066,1900,1,1,20200,0,,29.0,15.2,15.2,42.6,42.6,306970,306970,0,306970,89968,0,0,1.6,0.1
23284,2020,Multifamily HR (10+),,JEFFERSON TERRACE,800 JEFFERSON ST,98104.0,3.0,EAST,47.60492,-122.32532,1967,17,1,212938,0,,79.0,60.6,62.8,98.1,100.4,13365665,12912513,0,4193955,1229178,87186,8718559,485.3,2.3
23285,2020,Multifamily LR (1-4),,TERRACE CREST APT'S,517 9TH AVE,98104.0,3.0,EAST,47.60523,-122.3249,1930,3,1,32688,0,,96.0,38.9,40.9,58.4,60.5,1202536,1141990,0,294843,86414,8471,847147,46.6,1.4
23286,2020,Multifamily LR (1-4),,BAY RIDGE COURT,805 CHERRY ST,98104.0,3.0,EAST,47.60538,-122.3257,1948,3,1,50145,3700,,91.0,48.3,50.9,70.3,73.0,2364572,2245586,0,518088,151843,17275,1727498,94.5,2.0
23287,2020,Multifamily HR (10+),,Skyline at First Hill,725 9TH AVE,98104.0,1.0,EAST,47.60668,-122.32619,2008,26,1,629615,174156,,55.0,27.7,27.7,77.5,77.5,17419378,17419378,0,17419379,5105328,0,0,92.6,0.2
23288,2020,Multifamily LR (1-4),,CLARWOOD APARTMENTS,805 MARION ST,98104.0,3.0,EAST,47.60733,-122.32727,1920,4,1,24900,0,,94.0,49.6,51.9,75.6,78.0,1292624,1235821,0,334878,98147,9009,900943,49.6,2.0
23289,2020,Multifamily LR (1-4),,ENVOY APARTMENTS,821 9TH AVE,98104.0,3.0,EAST,47.60746,-122.32699,1929,4,1,25380,0,,96.0,52.9,54.5,70.5,72.2,1383210,1343306,0,216955,63586,11264,1126351,61.0,2.4
23290,2020,Multifamily MR (5-9),,Frederic Ozanam House/ WESTLAKE II,801 9TH AVE,98104.0,1.0,EAST,47.60707,-122.32651,2009,6,1,32489,5092,,38.0,69.2,70.1,193.7,196.2,1425627,1407148,0,1407148,412411,0,0,7.5,0.3
23292,2020,Multifamily HR (10+),,"M STREET APTS, RETAIL, & OFFICE",910 8TH AVE,98104.0,7.0,EAST,47.60759,-122.32814,2006,17,1,332781,95356,,2.0,78.9,80.4,193.9,196.5,13926695,13670127,0,10985313,3219611,26848,2684813,201.0,0.8
23293,2020,Multifamily LR (1-4),,MADISON APTS,823 MADISON ST,98104.0,1.0,EAST,47.60825,-122.32743,1902,4,1,54770,0,,100.0,34.7,34.7,65.0,65.0,1366858,1366858,0,642543,188318,7243,724315,41.9,0.8
23295,2020,Multifamily LR (1-4),,WESTMINSTER APARTMENTS,903 9TH AVE,98104.0,7.0,EAST,47.60771,-122.32717,1906,4,1,33872,1893,,100.0,13.6,13.6,35.1,35.1,356244,356244,0,309188,90618,471,47056,4.1,0.1
23297,2020,NonResidential,,ST JAMES CATHEDRAL & RECTORY,804 9TH AVE,98104.0,3.0,EAST,47.6073,-122.32585,1904,1,1,44086,0,,30.0,94.2,97.9,142.6,146.9,4314552,4152644,2636118,871902,255540,6446,644625,257.7,5.8
23299,2020,NonResidential,,PIGOTT BUILDING,700 9TH AVE,98104.0,3.0,EAST,47.60663,-122.32526,1970,7,1,54372,20824,,87.0,26.2,26.7,73.3,74.6,1449330,1422796,0,1422796,416998,0,0,7.6,0.2
23300,2020,Multifamily LR (1-4),,CHERRY TERRACE,915 CHERRY ST,98104.0,3.0,EAST,47.60629,-122.32444,1956,3,1,24039,0,,72.0,40.1,41.5,112.4,116.2,997919,965140,0,965140,282866,0,0,5.1,0.2
23301,2020,Multifamily MR (5-9),,HARBORVIEW APTS,600 9TH AVE,98104.0,3.0,EAST,47.60583,-122.32469,1960,7,1,45564,0,,80.0,58.7,61.4,85.0,87.8,2796506,2676169,0,607229,177969,20689,2068940,113.1,2.5
23303,2020,Multifamily LR (1-4),,423 TERRY,423 TERRY AVE,98104.0,1.0,EAST,47.60503,-122.32318,1911,4,0,39990,0,,,31.6,32.5,88.5,91.1,910649,885130,0,885130,259417,0,0,4.7,0.1
23304,2020,Multifamily HR (10+),,HILLTOP HOUSE,1005 TERRACE ST,98104.0,3.0,EAST,47.60445,-122.32171,1967,11,1,92183,0,,,62.6,64.7,109.2,111.7,5960354,5767974,3532062,1985182,581824,2507,250729,317.1,3.4
23305,2020,Multifamily LR (1-4),,THE ENGLEWOOD APTS,420 TERRY AVE,98104.0,3.0,EAST,47.60522,-122.32274,1925,4,1,25316,0,,,53.6,55.7,93.0,95.6,1409245,1356009,0,531662,155821,8243,824347,46.6,1.8
23306,2020,Multifamily LR (1-4),,THE MONTICELLO APTS,415 BOREN AVE,98104.0,3.0,EAST,47.6051,-122.32149,1957,3,1,51098,0,,90.0,33.0,33.7,92.4,94.5,1724465,1685374,0,1685374,493955,0,0,9.0,0.2
23307,2020,Multifamily MR (5-9),,PORTICO APTS,404 TERRY AVE,98104.0,3.0,EAST,47.60486,-122.32224,1999,6,1,57042,14090,,98.0,22.8,23.1,63.7,64.6,990702,977460,0,977461,286477,0,0,5.2,0.1
23310,2020,NonResidential,,FRYE ART MUSEUM,704 TERRY AVE,98104.0,3.0,EAST,47.60709,-122.32416,1951,1,1,47699,0,,,184.7,184.7,326.9,326.9,8679346,8679346,5573732,3085327,904258,203,20287,480.1,10.1
23311,2020,NonResidential,,FIRST HILL MEDICAL PAVILION (HART FIRST HILL LLC),1124 COLUMBIA ST,98104.0,1.0,EAST,47.60862,-122.32372,1975,0,1,383914,156345,,63.0,123.2,124.0,229.6,229.6,28476964,28302022,16594533,11707490,3431269,0,0,1439.7,6.3
23319,2020,Multifamily HR (10+),,KELLEHER HOUSE CONDOMINIUM,1120 SPRING ST,98104.0,3.0,EAST,47.61056,-122.32525,1982,17,1,76855,0,,12.0,45.3,46.8,127.0,131.1,2998234,2903846,0,2903846,851069,0,0,15.4,0.2
23320,2020,NonResidential,,CENTURYLINK: PARKWAY CO,6315 RAINIER AVE S,98118.0,2.0,SOUTHEAST,47.54563,-122.27616,1921,2,1,41022,0,,,98.0,98.0,274.3,274.3,4019148,4019148,0,4019148,1177945,0,0,21.4,0.5
